Position,"Track Name",Artist,Streams,URL
138,"Let Me Explain","Bryson Tiller",1201949,https://open.spotify.com/track/1trZGMI2CGyVT44STkpCoN
139,Famous,"Kanye West",1201108,https://open.spotify.com/track/19a3JfW8BQwqHWUMbcqSx8
140,Party,"Chris Brown",1200843,https://open.spotify.com/track/05Z7jet4VDNVgNQWcYHnrk
141,"Black Barbies","Nicki Minaj",1200105,https://open.spotify.com/track/3y9cCbnBn0zjkJa2YkOj70
142,Sorry,"Justin Bieber",1199631,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
143,"Cake By The Ocean",DNCE,1196927,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl
144,"4 Your Eyez Only","J. Cole",1196513,https://open.spotify.com/track/1vvnYpYEMVB4aq9I6tHIEB
145,"Uber Everywhere",Madeintyo,1195624,https://open.spotify.com/track/7zBPzAjKAqQpcv8F8GCq5s
146,"Ville Mentality","J. Cole",1194954,https://open.spotify.com/track/2z3joGXrdGL2iEjIKQTiN1
147,"Somebody Else",VÉRITÉ,1187047,https://open.spotify.com/track/34i4yxPrHWquuR4kjiivFO
148,"You & Me","Marc E. Bassy",1179688,https://open.spotify.com/track/4QdovcM8j50QPlyR7tH4xe
149,"Go Flex","Post Malone",1177307,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
150,"Say It (feat. Tove Lo)",Flume,1175190,https://open.spotify.com/track/4sQMalN597HdggTu196aL0
151,"Hotline Bling",Drake,1172625,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6
152,"My Way","Calvin Harris",1164737,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
153,"Hymn For The Weekend - Seeb Remix",Coldplay,1164078,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU
154,oui,Jeremih,1153581,https://open.spotify.com/track/0PJIbOdMs3bd5AT8liULMQ
