Position,"Track Name",Artist,Streams,URL
48,Rolex,"Ayo & Teo",3183232,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt
49,Closer,"The Chainsmokers",3128419,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
50,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",3120679,https://open.spotify.com/track/3LnOF5n1GOs01siYZXzS3p
51,"Galway Girl","Ed Sheeran",3003708,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
52,Starboy,"The Weeknd",2962038,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
53,Blem,Drake,2957386,https://open.spotify.com/track/2XlHu0HcujBCkWMdIAvrqt
54,"Symphony (feat. Zara Larsson)","Clean Bandit",2949510,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
55,"Say You Won't Let Go","James Arthur",2948957,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
56,Cold,"Maroon 5",2935514,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
57,Unforgettable,"French Montana",2865143,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
58,"I Feel It Coming","The Weeknd",2849930,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
59,"Black SpiderMan",Logic,2848183,https://open.spotify.com/track/0lSFDvmV2HZqrtVtneT3no
60,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,2811753,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
61,Moves,"Big Sean",2714951,https://open.spotify.com/track/0Fv5N0cHBsl4bzCbollCAS
62,"Scared to Be Lonely","Martin Garrix",2685062,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
63,"Good Life (with G-Eazy & Kehlani)",G-Eazy,2684471,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E
64,"Call On Me - Ryan Riback Extended Remix",Starley,2595490,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
65,"do re mi",Blackbear,2569538,https://open.spotify.com/track/3sTCfUmYXSVWDacTd6uMbQ
66,"Free Smoke",Drake,2493355,https://open.spotify.com/track/05KOgYg8PGeJyyWBPi5ja8
67,"Green Light",Lorde,2481543,https://open.spotify.com/track/1WC5UN1U79gJlxGLYDGIO7
68,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",2457934,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
69,"Broccoli (feat. Lil Yachty)",D.R.A.M.,2455574,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
70,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",2443615,https://open.spotify.com/track/39IsH7B5byx8NRlEKlZVg9
71,Everybody,Logic,2408849,https://open.spotify.com/track/51sVgPeBHYwbeM1cWegVqR
72,"No Problem (feat. Lil Wayne & 2 Chainz)","Chance The Rapper",2362041,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH
73,"Teenage Fever",Drake,2349827,https://open.spotify.com/track/6n3HGiq4v35D6eFOSwqYuo
74,"Peek A Boo","Lil Yachty",2346647,https://open.spotify.com/track/1iTWoKAdilGEmit6xhQZje
75,Caroline,Aminé,2334468,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g
76,Weak,AJR,2310325,https://open.spotify.com/track/6OuV4vfyb8v3vGGGksqyKf
