Position,"Track Name",Artist,Streams,URL
74,Sorry,Future,2138063,https://open.spotify.com/track/1gb6riq7CCP5clGpSD0XPH
75,"pick up the phone","Young Thug",2133423,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr
76,History,"Olivia Holt",2113757,https://open.spotify.com/track/0WCEaydwN65cvwaW8aqptF
77,Rolex,"Ayo & Teo",2110526,https://open.spotify.com/track/6KBOvrddbomdb9dkarvwCl
78,"Losin Control",Russ,2102570,https://open.spotify.com/track/1jkIErXa3YNUX5QIyO6GGR
79,"Sunset Lover","Petit Biscuit",2060878,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1
80,"White Iverson","Post Malone",2059932,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
81,"My Collection",Future,2053813,https://open.spotify.com/track/4Q9vx0KwTiOMaRjOZkaxst
82,Incredible,Future,2051593,https://open.spotify.com/track/3IJPE9ICRq5PxVZxdv1sEv
83,"Side To Side","Ariana Grande",2046745,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
84,"Solo Dance","Martin Jensen",2035059,https://open.spotify.com/track/3R6dPfF2yBO8mHySW1XDAa
85,Starving,"Hailee Steinfeld",1996517,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
86,"The Other",Lauv,1984453,https://open.spotify.com/track/3ZD3kjn80pQ9keYO8eqp9d
87,Heathens,"Twenty One Pilots",1984403,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
88,"In the Name of Love","Martin Garrix",1973166,https://open.spotify.com/track/23L5CiUhw2jV1OIMwthR3S
89,"Some Way",NAV,1967476,https://open.spotify.com/track/7zxRMhXxJMQCeDDg0rKAVo
90,"Use Me",Future,1966932,https://open.spotify.com/track/6pRoE3RdW4w1Fjd8epVWjZ
91,"Don't Wanna Know","Maroon 5",1958626,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
92,"Lookin Exotic",Future,1908324,https://open.spotify.com/track/5qdaaB2RYHohGB1vglLuAf
93,"Water Under the Bridge",Adele,1896917,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y
94,"Sooner Or Later","Aaron Carter",1890872,https://open.spotify.com/track/4mqvE5F95nKSUrUvUH3YB7
95,"Same Drugs","Chance The Rapper",1889339,https://open.spotify.com/track/6m9qPYXmhge2QhBLfFKnVF
96,"Let Me Love You","DJ Snake",1884304,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
97,"Romantic - NOTD Remix",Stanaj,1875741,https://open.spotify.com/track/1pvgpkMqtQyOGePdYOTt9U
98,"No Role Modelz","J. Cole",1874121,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
99,Water,"Ugly God",1863940,https://open.spotify.com/track/6HEIBHUirx1J0JkUD24szt
100,"Now and Later","Sage The Gemini",1841681,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd
101,Cake,"Flo Rida",1841107,https://open.spotify.com/track/6t2ubAB4iSYOuIpRAOGd4t
102,"Wyclef Jean","Young Thug",1809374,https://open.spotify.com/track/55OdqrG8WLmsYyY1jijD9b
103,"Erase Your Social","Lil Uzi Vert",1802872,https://open.spotify.com/track/4uhvMW7ly7tJil31YYscAN
104,"Oceans Away","A R I Z O N A",1768160,https://open.spotify.com/track/4NJpJ17Dgm5r4OYExFbxLk
105,Reminder,"The Weeknd",1760316,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI
106,"Get Right Witcha",Migos,1749864,https://open.spotify.com/track/76Y0gxtTxN0FyDCYh5qYQj
107,"Too Good",Drake,1730381,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew
108,"Too Many Years","Kodak Black",1710618,https://open.spotify.com/track/0BU7nIcCZxYSE0hYcc5oZz
109,"Needed Me",Rihanna,1698501,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm
