Position,"Track Name",Artist,Streams,URL
117,Redbone,"Childish Gambino",3931926,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
118,Weak,AJR,3926643,https://open.spotify.com/track/45iMRHmfLZu3yjdZ8P5e3t
119,"Thinking Out Loud","Ed Sheeran",3880238,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
120,"Dancing On My Own","Calum Scott",3866454,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ
121,PILLOWTALK,ZAYN,3856833,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1
122,"Dynamite (feat. Pretty Sister)",Nause,3807847,https://open.spotify.com/track/2Ae5awwKvQpTBKQHr1TYCg
123,"Lush Life","Zara Larsson",3783197,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f
124,"Ain't My Fault","Zara Larsson",3733024,https://open.spotify.com/track/4nA0biSjtvOL41Hd9MBXqR
125,"No Problem (feat. Lil Wayne & 2 Chainz)","Chance The Rapper",3730213,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH
126,Hello,Adele,3699735,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw
127,"Never Be Like You",Flume,3676787,https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr
128,Roses,"The Chainsmokers",3603277,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z
129,iSpy,Kyle,3561340,https://open.spotify.com/track/0WjYgf4qH3B0v0HmW61doL
130,"No Money",Galantis,3547746,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd
131,"Love On The Brain",Rihanna,3539052,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
132,"Borro Cassette",Maluma,3537467,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN
133,"Some Kind Of Drug",G-Eazy,3532189,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF
134,"pick up the phone","Young Thug",3530490,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr
135,"What Do You Mean?","Justin Bieber",3521748,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
136,Stitches,"Shawn Mendes",3516220,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q
137,Neighbors,"J. Cole",3491948,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy
138,"Andas En Mi Cabeza","Chino & Nacho",3473501,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF
139,Vacaciones,Wisin,3468011,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE
140,"You Was Right","Lil Uzi Vert",3449756,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M
141,"No Lie","Sean Paul",3419420,https://open.spotify.com/track/2ZiDfw6UdzDu754cBiwgEG
142,"Me Llamas (feat. Maluma) - Remix","Piso 21",3381690,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
143,Light,"San Holo",3345478,https://open.spotify.com/track/74Ru27B7Jx8mBt5MGvGLLv
144,"Wake Up Where You Are","State of Sound",3315728,https://open.spotify.com/track/2s76aKBWKShlwPC4xTtEEE
145,Reminder,"The Weeknd",3312266,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI
146,"Hotline Bling",Drake,3278748,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6
147,"Let Me Hold You (Turn Me On)","Dante Klein",3255048,https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU
148,"Miss You","James Hersey",3213557,https://open.spotify.com/track/7pd3qP8nReBTAJBL5WclMS
149,Jumpman,Drake,3193821,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ
150,"That's What I Like","Bruno Mars",3141792,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
151,Immortal,"J. Cole",3141533,https://open.spotify.com/track/6AGON2BGdPmPMJGiiNuuwl
152,Swang,"Rae Sremmurd",3130335,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
153,Rockin’,"The Weeknd",3114676,https://open.spotify.com/track/5HR4CYT5nPpFy8m9wJQgrr
154,Alarm,Anne-Marie,3106504,https://open.spotify.com/track/0OwX5aROoW1Iip8FV51Efg
155,"Taped Up Heart (feat. Clara Mae)",KREAM,3081732,https://open.spotify.com/track/26hcyzSE154xMZCbFdtInA
156,"The Hills","The Weeknd",3072926,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
157,Gold,Kiiara,3067890,https://open.spotify.com/track/6WhzFzROw3aq3rPWjgYlxr
158,Touch,"Little Mix",3057788,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z
159,"Would I Lie To You - Radio Edit","David Guetta",3045084,https://open.spotify.com/track/4PdJSsESm34djLfBde9Pr2
160,"Cuatro Babys",Maluma,3042533,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR
161,"Cool Girl","Tove Lo",3028572,https://open.spotify.com/track/5dKyZWlgjWw1oJgLa4GCZD
162,"Let It Go","James Bay",3021727,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP
163,"Gyal You A Party Animal - Remix","Charly Black",3008386,https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I
164,"Oh Lord","MiC LOWRY",2989394,https://open.spotify.com/track/1sTUEdVO85YU8Ymk2jeAls
165,"Low Life",Future,2984605,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX
166,"Please Don't Go","Joel Adams",2971895,https://open.spotify.com/track/3cNjgVBKTJ1SvKhunrCdVy
167,"Can't Feel My Face","The Weeknd",2967337,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
168,"September Song","JP Cooper",2966972,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
169,"Shaky Shaky","Daddy Yankee",2957524,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf
170,"Die For You","The Weeknd",2957318,https://open.spotify.com/track/2Ch7LmS7r2Gy2kc64wv3Bz
171,"Not Going Home",DVBBS,2927829,https://open.spotify.com/track/2PuHj0tUOKud6fVKTZUXRO
172,"Lose Yourself - Soundtrack Version",Eminem,2918855,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
173,"You & Me","Marc E. Bassy",2910526,https://open.spotify.com/track/4QdovcM8j50QPlyR7tH4xe
174,"Hymn For The Weekend",Coldplay,2907791,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy
175,"Say It (feat. Tove Lo)",Flume,2891999,https://open.spotify.com/track/4sQMalN597HdggTu196aL0
176,"No Role Modelz","J. Cole",2886484,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
177,"Million Reasons","Lady Gaga",2780613,https://open.spotify.com/track/50PWlIBU7PlGGwzgN8TiFJ
178,Secrets,"The Weeknd",2753595,https://open.spotify.com/track/00NAQYOP4AmWR549nnYJZu
179,"Used to This",Future,2749816,https://open.spotify.com/track/3V8sM5OOG6YfDuDLa2IIYJ
180,Love$ick,"Mura Masa",2709325,https://open.spotify.com/track/0t2myRMEMCi2SRyg5TEFLp
181,"Uptown Funk","Mark Ronson",2703875,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
182,"Pumped Up Kicks","Foster The People",2693724,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT
183,"Bohemian Rhapsody - Remastered 2011",Queen,2678115,https://open.spotify.com/track/1AhDOtG9vPSOmsWgNW0BEY
184,Chillax,Farruko,2672818,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES
185,"My House","Flo Rida",2670193,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1
186,"Sugar (feat. Francesco Yates)","Robin Schulz",2667805,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
187,"True Colors","The Weeknd",2666087,https://open.spotify.com/track/1oGdVdYjeQvojGKDddxLQQ
188,Cocoon,"Milky Chance",2639376,https://open.spotify.com/track/2v06ZOVTUrUoBNKOCqS22m
189,"Adventure Of A Lifetime",Coldplay,2635923,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M
190,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",2629176,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
191,"Hasta el Amanecer","Nicky Jam",2627517,https://open.spotify.com/track/4wFHfY9IILHLNwakPuFogD
192,goosebumps,"Travis Scott",2613236,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
193,"Mr. Brightside","The Killers",2602642,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
194,Stay,Kygo,2594854,https://open.spotify.com/track/2FiSTH0GYpIioUgjfzMIja
195,"White Iverson","Post Malone",2594383,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
196,Famous,"Kanye West",2574077,https://open.spotify.com/track/19a3JfW8BQwqHWUMbcqSx8
197,"All of Me","John Legend",2566177,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
198,Sugar,"Maroon 5",2539727,https://open.spotify.com/track/2iuZJX9X9P0GKaE93xcPjk
199,"Let Her Go",Passenger,2534156,https://open.spotify.com/track/7DFNE7NO0raLIUbgzY2rzm
200,Bobo,"J Balvin",2522515,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",50946577,https://open.spotify.com/track/0FE9t6xYkqWXU2ahLh6D8X
2,"Castle on the Hill","Ed Sheeran",35059860,https://open.spotify.com/track/66qlqxhEMpSHOzjRK4il0b
3,Starboy,"The Weeknd",24217636,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
4,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",21625491,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
5,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,21450433,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
6,Closer,"The Chainsmokers",20584045,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
